Period,Group,Sender,Time,ClientTime,Key,Value
1,1,3,1498220604753906438,1498220604801,__set_points__,"{""points"": 29.088023088023117, ""period"": 1}"
1,1,4,1498220604776288317,1498220604824,__set_points__,"{""points"": 28.870995670995704, ""period"": 1}"
1,1,1,1498220604799879099,1498220604847,__set_points__,"{""points"": 28.890620490620492, ""period"": 1}"
1,1,2,1498220604874244049,1498220604922,_at_barrier,_timer_1_t_132_1
1,1,3,1498220604876749839,1498220604924,_at_barrier,_timer_1_t_132_1
1,1,4,1498220604878693373,1498220604926,_at_barrier,_timer_1_t_132_1
1,1,1,1498220604880348113,1498220604928,_at_barrier,_timer_1_t_132_1
1,1,2,1498220604882551189,1498220604930,__set_points__,"{""points"": 29.246031746031775, ""period"": 1}"
1,1,3,1498220604906090468,1498220604953,__set_points__,"{""points"": 29.346320346320375, ""period"": 1}"
1,1,4,1498220604930779982,1498220604979,__set_points__,"{""points"": 29.129292929292962, ""period"": 1}"
1,1,1,1498220604950092387,1498220604998,__set_points__,"{""points"": 29.14891774891775, ""period"": 1}"
1,1,2,1498220605025047761,1498220605073,_at_barrier,_timer_1_t_133_1
1,1,3,1498220605027242649,1498220605075,_at_barrier,_timer_1_t_133_1
1,1,1,1498220605029243206,1498220605076,_at_barrier,_timer_1_t_133_1
1,1,4,1498220605030466120,1498220605075,_at_barrier,_timer_1_t_133_1
1,1,2,1498220605032705848,1498220605080,__set_points__,"{""points"": 29.504329004329033, ""period"": 1}"
1,1,3,1498220605059277008,1498220605106,__set_points__,"{""points"": 29.604617604617633, ""period"": 1}"
1,1,4,1498220605083068056,1498220605131,__set_points__,"{""points"": 29.38759018759022, ""period"": 1}"
1,1,1,1498220605102266380,1498220605149,__set_points__,"{""points"": 29.407215007215008, ""period"": 1}"
1,1,2,1498220605175588134,1498220605223,_at_barrier,_timer_1_t_134_1
1,1,3,1498220605177653556,1498220605225,_at_barrier,_timer_1_t_134_1
1,1,1,1498220605179465282,1498220605227,_at_barrier,_timer_1_t_134_1
1,1,4,1498220605180170391,1498220605226,_at_barrier,_timer_1_t_134_1
1,1,1,1498220605182279163,1498220605230,__set_points__,"{""points"": 29.665512265512266, ""period"": 1}"
1,1,2,1498220605205535362,1498220605253,__set_points__,"{""points"": 29.76262626262629, ""period"": 1}"
1,1,4,1498220605233858406,1498220605281,__set_points__,"{""points"": 29.645887445887478, ""period"": 1}"
1,1,3,1498220605266919377,1498220605315,__set_points__,"{""points"": 29.86291486291489, ""period"": 1}"
1,1,1,1498220605326025088,1498220605373,_at_barrier,_timer_1_t_135_1
1,1,2,1498220605327245835,1498220605375,_at_barrier,_timer_1_t_135_1
1,1,4,1498220605328909867,1498220605377,_at_barrier,_timer_1_t_135_1
1,1,3,1498220605330737828,1498220605376,_at_barrier,_timer_1_t_135_1
1,1,2,1498220605331992321,1498220605379,__set_points__,"{""points"": 30.02092352092355, ""period"": 1}"
1,1,3,1498220605353857337,1498220605402,__set_points__,"{""points"": 30.12121212121215, ""period"": 1}"
1,1,4,1498220605382571607,1498220605430,__set_points__,"{""points"": 29.904184704184736, ""period"": 1}"
1,1,1,1498220605406378878,1498220605454,__set_points__,"{""points"": 29.923809523809524, ""period"": 1}"
1,1,1,1498220605409575692,1498220605457,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 3, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 179}, {""constant"": 60, ""subjectid"": 2, ""beta"": 3, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 179}, {""constant"": 60, ""subjectid"": 3, ""beta"": 3, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 179}, {""constant"": 60, ""subjectid"": 4, ""beta"": 3, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 179}]}"
1,1,1,1498220605409954565,1498220605457,actions,"{""actions"": [7, 7, 7, 7]}"
1,1,1,1498220605410000422,1498220605457,targets,"{""targets"": [7, 7, 7, 7]}"
1,1,2,1498220605475744252,1498220605523,_at_barrier,_timer_1_t_136_1
1,1,3,1498220605477711904,1498220605525,_at_barrier,_timer_1_t_136_1
1,1,1,1498220605479349353,1498220605527,_at_barrier,_timer_1_t_136_1
1,1,4,1498220605481042673,1498220605526,_at_barrier,_timer_1_t_136_1
1,1,2,1498220605482587906,1498220605530,__set_points__,"{""points"": 30.279220779220807, ""period"": 1}"
1,1,3,1498220605501458990,1498220605549,__set_points__,"{""points"": 30.379509379509408, ""period"": 1}"
1,1,4,1498220605557898303,1498220605606,__set_points__,"{""points"": 30.162481962481994, ""period"": 1}"
1,1,1,1498220605603327855,1498220605651,__set_points__,"{""points"": 30.182106782106782, ""period"": 1}"
1,1,1,1498220605661524370,1498220605708,updateAction,"{""action"": 1.0697288323187604}"
1,1,1,1498220605661729073,1498220605709,updateAction,"{""action"": 1.0697288323187604}"
1,1,1,1498220605661832472,1498220605709,updateAction,"{""action"": 1}"
1,1,1,1498220605661916351,1498220605709,updateAction,"{""action"": 1}"
1,1,2,1498220605686391318,1498220605733,_at_barrier,_timer_1_t_137_1
1,1,3,1498220605687627912,1498220605734,_at_barrier,_timer_1_t_137_1
1,1,4,1498220605690029161,1498220605738,_at_barrier,_timer_1_t_137_1
1,1,1,1498220605691410528,1498220605739,_at_barrier,_timer_1_t_137_1
1,1,2,1498220605695944840,1498220605743,__set_points__,"{""points"": 30.537518037518065, ""period"": 1}"
1,1,3,1498220605761179003,1498220605809,__set_points__,"{""points"": 30.637806637806666, ""period"": 1}"
1,1,4,1498220605831593100,1498220605879,__set_points__,"{""points"": 30.420779220779252, ""period"": 1}"
1,1,1,1498220605865920784,1498220605913,__set_points__,"{""points"": 30.44040404040404, ""period"": 1}"
1,1,2,1498220605912123959,1498220605959,_at_barrier,_timer_1_t_138_1
1,1,1,1498220605922076801,1498220605970,_at_barrier,_timer_1_t_138_1
1,1,3,1498220605923370885,1498220605970,_at_barrier,_timer_1_t_138_1
1,1,4,1498220605925688928,1498220605973,_at_barrier,_timer_1_t_138_1
1,1,2,1498220605928025075,1498220605976,__set_points__,"{""points"": 30.795815295815324, ""period"": 1}"
1,1,3,1498220605963715453,1498220606011,__set_points__,"{""points"": 30.896103896103924, ""period"": 1}"
1,1,4,1498220605987307074,1498220606035,__set_points__,"{""points"": 30.67907647907651, ""period"": 1}"
1,1,1,1498220606008619518,1498220606056,__set_points__,"{""points"": 30.676623376623375, ""period"": 1}"
1,1,2,1498220606070859172,1498220606118,_at_barrier,_timer_1_t_139_1
1,1,3,1498220606071930641,1498220606120,_at_barrier,_timer_1_t_139_1
1,1,4,1498220606072913069,1498220606120,_at_barrier,_timer_1_t_139_1
1,1,1,1498220606074057036,1498220606121,_at_barrier,_timer_1_t_139_1
1,1,2,1498220606075874105,1498220606124,__set_points__,"{""points"": 31.018037518037545, ""period"": 1}"
1,1,3,1498220606115433902,1498220606163,__set_points__,"{""points"": 31.118326118326145, ""period"": 1}"
1,1,4,1498220606139089067,1498220606187,__set_points__,"{""points"": 30.90129870129873, ""period"": 1}"
1,1,1,1498220606160907171,1498220606208,__set_points__,"{""points"": 30.883261183261183, ""period"": 1}"
1,1,2,1498220606236792632,1498220606284,_at_barrier,_timer_1_t_140_1
1,1,3,1498220606238423473,1498220606286,_at_barrier,_timer_1_t_140_1
1,1,1,1498220606240240323,1498220606288,_at_barrier,_timer_1_t_140_1
1,1,4,1498220606241422456,1498220606287,_at_barrier,_timer_1_t_140_1
1,1,2,1498220606244461458,1498220606292,__set_points__,"{""points"": 31.21428571428574, ""period"": 1}"
1,1,3,1498220606265987888,1498220606314,__set_points__,"{""points"": 31.31457431457434, ""period"": 1}"
1,1,4,1498220606288623907,1498220606337,__set_points__,"{""points"": 31.097546897546927, ""period"": 1}"
1,1,1,1498220606310643564,1498220606358,__set_points__,"{""points"": 31.06911976911977, ""period"": 1}"
1,1,1,1498220606346854435,1498220606395,updateAction,"{""action"": 6.981184283342556}"
1,1,1,1498220606347767002,1498220606395,updateAction,"{""action"": 6.981184283342556}"
1,1,1,1498220606347938597,1498220606395,updateAction,"{""action"": 7}"
1,1,1,1498220606348043205,1498220606395,updateAction,"{""action"": 7}"
1,1,2,1498220606398197060,1498220606446,_at_barrier,_timer_1_t_141_1
1,1,3,1498220606399622580,1498220606447,_at_barrier,_timer_1_t_141_1
1,1,1,1498220606401256261,1498220606449,_at_barrier,_timer_1_t_141_1
1,1,4,1498220606402541399,1498220606448,_at_barrier,_timer_1_t_141_1
1,1,1,1498220606404298775,1498220606452,__set_points__,"{""points"": 31.234199134199134, ""period"": 1}"
1,1,2,1498220606425369508,1498220606473,__set_points__,"{""points"": 31.38455988455991, ""period"": 1}"
1,1,3,1498220606448984919,1498220606497,__set_points__,"{""points"": 31.48484848484851, ""period"": 1}"
1,1,4,1498220606470384725,1498220606518,__set_points__,"{""points"": 31.267821067821096, ""period"": 1}"
1,1,1,1498220606550050729,1498220606597,_at_barrier,_timer_1_t_142_1
1,1,2,1498220606551611406,1498220606599,_at_barrier,_timer_1_t_142_1
1,1,4,1498220606552552383,1498220606600,_at_barrier,_timer_1_t_142_1
1,1,3,1498220606553950989,1498220606600,_at_barrier,_timer_1_t_142_1
1,1,2,1498220606555127831,1498220606603,__set_points__,"{""points"": 31.528860028860052, ""period"": 1}"
1,1,3,1498220606573460165,1498220606622,__set_points__,"{""points"": 31.629148629148652, ""period"": 1}"
1,1,4,1498220606596233840,1498220606644,__set_points__,"{""points"": 31.41212121212124, ""period"": 1}"
1,1,1,1498220606617379724,1498220606665,__set_points__,"{""points"": 31.42005772005772, ""period"": 1}"
1,1,2,1498220606707845536,1498220606755,_at_barrier,_timer_1_t_143_1
1,1,3,1498220606709153447,1498220606757,_at_barrier,_timer_1_t_143_1
1,1,1,1498220606710418569,1498220606758,_at_barrier,_timer_1_t_143_1
1,1,4,1498220606711280893,1498220606758,_at_barrier,_timer_1_t_143_1
1,1,1,1498220606713619594,1498220606762,__set_points__,"{""points"": 31.626695526695528, ""period"": 1}"
1,1,1,1498220606715054663,1498220606763,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 6.1, ""alpha"": 20, ""payoff"": 157.6}, {""constant"": 60, ""subjectid"": 2, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 154}, {""constant"": 60, ""subjectid"": 3, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 154}, {""constant"": 60, ""subjectid"": 4, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 154}]}"
1,1,1,1498220606715309073,1498220606763,actions,"{""actions"": [6.1, 7, 7, 7]}"
1,1,1,1498220606715402317,1498220606763,targets,"{""targets"": [7, 7, 7, 7]}"
1,1,2,1498220606739262031,1498220606787,__set_points__,"{""points"": 31.69913419913422, ""period"": 1}"
1,1,3,1498220606764143228,1498220606812,__set_points__,"{""points"": 31.79942279942282, ""period"": 1}"
1,1,4,1498220606785954303,1498220606834,__set_points__,"{""points"": 31.582395382395408, ""period"": 1}"
1,1,1,1498220606858948832,1498220606906,_at_barrier,_timer_1_t_144_1
1,1,2,1498220606860046852,1498220606908,_at_barrier,_timer_1_t_144_1
1,1,4,1498220606861640379,1498220606909,_at_barrier,_timer_1_t_144_1
1,1,3,1498220606862259947,1498220606908,_at_barrier,_timer_1_t_144_1
1,1,4,1498220606863685210,1498220606912,__set_points__,"{""points"": 31.778643578643603, ""period"": 1}"
1,1,1,1498220606883673879,1498220606932,__set_points__,"{""points"": 31.854112554112554, ""period"": 1}"
1,1,2,1498220606912382891,1498220606960,__set_points__,"{""points"": 31.895382395382416, ""period"": 1}"
1,1,3,1498220606936324883,1498220606984,__set_points__,"{""points"": 31.995670995671016, ""period"": 1}"
1,1,4,1498220607006584109,1498220607054,_at_barrier,_timer_1_t_145_1
1,1,2,1498220607007714887,1498220607055,_at_barrier,_timer_1_t_145_1
1,1,1,1498220607008917420,1498220607057,_at_barrier,_timer_1_t_145_1
1,1,3,1498220607010155892,1498220607056,_at_barrier,_timer_1_t_145_1
1,1,2,1498220607012063199,1498220607060,__set_points__,"{""points"": 32.11760461760464, ""period"": 1}"
1,1,3,1498220607035500644,1498220607083,__set_points__,"{""points"": 32.21789321789324, ""period"": 1}"
1,1,4,1498220607056183314,1498220607104,__set_points__,"{""points"": 32.000865800865824, ""period"": 1}"
1,1,1,1498220607075892059,1498220607124,__set_points__,"{""points"": 32.102308802308805, ""period"": 1}"
1,1,2,1498220607155695438,1498220607203,_at_barrier,_timer_1_t_146_1
1,1,3,1498220607156769355,1498220607205,_at_barrier,_timer_1_t_146_1
1,1,4,1498220607157909855,1498220607205,_at_barrier,_timer_1_t_146_1
1,1,1,1498220607159241824,1498220607206,_at_barrier,_timer_1_t_146_1
1,1,4,1498220607160735929,1498220607209,__set_points__,"{""points"": 32.249062049062076, ""period"": 1}"
1,1,1,1498220607186860115,1498220607234,__set_points__,"{""points"": 32.350505050505056, ""period"": 1}"
1,1,2,1498220607213266163,1498220607261,__set_points__,"{""points"": 32.36580086580089, ""period"": 1}"
1,1,3,1498220607237936208,1498220607286,__set_points__,"{""points"": 32.46608946608949, ""period"": 1}"
1,1,4,1498220607305923242,1498220607354,_at_barrier,_timer_1_t_147_1
1,1,2,1498220607307309077,1498220607355,_at_barrier,_timer_1_t_147_1
1,1,3,1498220607308296704,1498220607356,_at_barrier,_timer_1_t_147_1
1,1,1,1498220607309154028,1498220607357,_at_barrier,_timer_1_t_147_1
1,1,3,1498220607310540122,1498220607358,__set_points__,"{""points"": 32.714285714285744, ""period"": 1}"
1,1,4,1498220607332431559,1498220607380,__set_points__,"{""points"": 32.49725829725833, ""period"": 1}"
1,1,1,1498220607354653749,1498220607402,__set_points__,"{""points"": 32.59870129870131, ""period"": 1}"
1,1,2,1498220607405087923,1498220607453,__set_points__,"{""points"": 32.613997113997144, ""period"": 1}"
1,1,3,1498220607452413075,1498220607501,_at_barrier,_timer_1_t_148_1
1,1,2,1498220607454400315,1498220607502,_at_barrier,_timer_1_t_148_1
1,1,1,1498220607455248804,1498220607503,_at_barrier,_timer_1_t_148_1
1,1,4,1498220607456095642,1498220607503,_at_barrier,_timer_1_t_148_1
1,1,2,1498220607458551969,1498220607507,__set_points__,"{""points"": 32.862193362193395, ""period"": 1}"
1,1,3,1498220607483492713,1498220607532,__set_points__,"{""points"": 32.962481962481995, ""period"": 1}"
1,1,4,1498220607504193583,1498220607552,__set_points__,"{""points"": 32.74545454545458, ""period"": 1}"
1,1,1,1498220607524623478,1498220607572,__set_points__,"{""points"": 32.84689754689756, ""period"": 1}"
1,1,2,1498220607601000186,1498220607649,_at_barrier,_timer_1_t_149_1
1,1,3,1498220607603436213,1498220607651,_at_barrier,_timer_1_t_149_1
1,1,1,1498220607604667987,1498220607652,_at_barrier,_timer_1_t_149_1
1,1,4,1498220607605660711,1498220607652,_at_barrier,_timer_1_t_149_1
1,1,2,1498220607607421427,1498220607656,__set_points__,"{""points"": 33.110389610389646, ""period"": 1}"
1,1,3,1498220607634718477,1498220607682,__set_points__,"{""points"": 33.210678210678246, ""period"": 1}"
1,1,4,1498220607655343548,1498220607704,__set_points__,"{""points"": 32.99365079365083, ""period"": 1}"
1,1,1,1498220607683429794,1498220607731,__set_points__,"{""points"": 33.09509379509381, ""period"": 1}"
1,1,2,1498220607751706333,1498220607799,_at_barrier,_timer_1_t_150_1
1,1,3,1498220607753335607,1498220607802,_at_barrier,_timer_1_t_150_1
1,1,4,1498220607755248752,1498220607802,_at_barrier,_timer_1_t_150_1
1,1,1,1498220607756955289,1498220607804,updateAction,"{""action"": 0.9845047039291643}"
1,1,1,1498220607757157431,1498220607804,updateAction,"{""action"": 0.9845047039291643}"
1,1,1,1498220607757322390,1498220607804,updateAction,"{""action"": 1}"
1,1,1,1498220607757477266,1498220607804,updateAction,"{""action"": 1}"
1,1,1,1498220607762468061,1498220607811,_at_barrier,_timer_1_t_150_1
1,1,1,1498220607766306852,1498220607815,__set_points__,"{""points"": 33.34329004329006, ""period"": 1}"
1,1,2,1498220607802324156,1498220607851,__set_points__,"{""points"": 33.3585858585859, ""period"": 1}"
1,1,3,1498220607827162613,1498220607875,__set_points__,"{""points"": 33.4588744588745, ""period"": 1}"
1,1,4,1498220607876797405,1498220607924,__set_points__,"{""points"": 33.24184704184708, ""period"": 1}"
1,1,1,1498220607920741640,1498220607968,_at_barrier,_timer_1_t_151_1
1,1,3,1498220607922082855,1498220607970,_at_barrier,_timer_1_t_151_1
1,1,2,1498220607923264530,1498220607970,_at_barrier,_timer_1_t_151_1
1,1,4,1498220607923958418,1498220607971,_at_barrier,_timer_1_t_151_1
1,1,1,1498220607926590634,1498220607974,__set_points__,"{""points"": 33.57070707070709, ""period"": 1}"
1,1,1,1498220607929672473,1498220607977,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 5.199999999999999, ""alpha"": 20, ""payoff"": 143.2}, {""constant"": 60, ""subjectid"": 2, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 136}, {""constant"": 60, ""subjectid"": 3, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 136}, {""constant"": 60, ""subjectid"": 4, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 136}]}"
1,1,1,1498220607930329290,1498220607977,actions,"{""actions"": [5.199999999999999, 7, 7, 7]}"
1,1,1,1498220607931140414,1498220607977,targets,"{""targets"": [1, 7, 7, 7]}"
1,1,3,1498220607958807341,1498220608007,__set_points__,"{""points"": 33.70707070707075, ""period"": 1}"
1,1,2,1498220607987571187,1498220608035,__set_points__,"{""points"": 33.60678210678215, ""period"": 1}"
1,1,4,1498220608010594285,1498220608059,__set_points__,"{""points"": 33.49004329004333, ""period"": 1}"
1,1,1,1498220608071499514,1498220608120,_at_barrier,_timer_1_t_152_1
1,1,3,1498220608073712875,1498220608122,_at_barrier,_timer_1_t_152_1
1,1,2,1498220608075245506,1498220608121,_at_barrier,_timer_1_t_152_1
1,1,4,1498220608076284493,1498220608123,_at_barrier,_timer_1_t_152_1
1,1,4,1498220608078529644,1498220608127,__set_points__,"{""points"": 33.71226551226555, ""period"": 1}"
1,1,1,1498220608104166408,1498220608152,__set_points__,"{""points"": 33.777344877344895, ""period"": 1}"
1,1,3,1498220608161705537,1498220608210,__set_points__,"{""points"": 33.92929292929297, ""period"": 1}"
1,1,2,1498220608190299579,1498220608238,__set_points__,"{""points"": 33.82900432900437, ""period"": 1}"
1,1,4,1498220608234333566,1498220608282,_at_barrier,_timer_1_t_153_1
1,1,3,1498220608236734372,1498220608284,_at_barrier,_timer_1_t_153_1
1,1,2,1498220608237404574,1498220608284,_at_barrier,_timer_1_t_153_1
1,1,1,1498220608238517001,1498220608286,_at_barrier,_timer_1_t_153_1
1,1,2,1498220608239925461,1498220608288,__set_points__,"{""points"": 34.02525252525257, ""period"": 1}"
1,1,3,1498220608263907671,1498220608312,__set_points__,"{""points"": 34.12554112554117, ""period"": 1}"
1,1,4,1498220608285588688,1498220608333,__set_points__,"{""points"": 33.90851370851375, ""period"": 1}"
1,1,1,1498220608306814739,1498220608355,__set_points__,"{""points"": 33.96320346320348, ""period"": 1}"
1,1,2,1498220608384823108,1498220608433,_at_barrier,_timer_1_t_154_1
1,1,3,1498220608386146458,1498220608434,_at_barrier,_timer_1_t_154_1
1,1,1,1498220608387166599,1498220608436,_at_barrier,_timer_1_t_154_1
1,1,4,1498220608388312331,1498220608435,_at_barrier,_timer_1_t_154_1
1,1,4,1498220608390391249,1498220608439,__set_points__,"{""points"": 34.07878787878792, ""period"": 1}"
1,1,1,1498220608417390432,1498220608465,__set_points__,"{""points"": 34.12828282828284, ""period"": 1}"
1,1,3,1498220608450829504,1498220608499,__set_points__,"{""points"": 34.29581529581534, ""period"": 1}"
1,1,2,1498220608473188139,1498220608522,__set_points__,"{""points"": 34.19552669552674, ""period"": 1}"
1,1,4,1498220608533949393,1498220608582,_at_barrier,_timer_1_t_155_1
1,1,2,1498220608535642286,1498220608584,_at_barrier,_timer_1_t_155_1
1,1,3,1498220608536794343,1498220608584,_at_barrier,_timer_1_t_155_1
1,1,1,1498220608538385247,1498220608586,_at_barrier,_timer_1_t_155_1
1,1,2,1498220608539458860,1498220608587,__set_points__,"{""points"": 34.339826839826884, ""period"": 1}"
1,1,3,1498220608564360380,1498220608612,__set_points__,"{""points"": 34.440115440115484, ""period"": 1}"
1,1,4,1498220608586332381,1498220608634,__set_points__,"{""points"": 34.22308802308807, ""period"": 1}"
1,1,1,1498220608629279928,1498220608677,__set_points__,"{""points"": 34.27258297258299, ""period"": 1}"
1,1,2,1498220608682810182,1498220608731,_at_barrier,_timer_1_t_156_1
1,1,3,1498220608684289643,1498220608733,_at_barrier,_timer_1_t_156_1
1,1,4,1498220608686752787,1498220608734,_at_barrier,_timer_1_t_156_1
1,1,1,1498220608688221218,1498220608735,_at_barrier,_timer_1_t_156_1
1,1,1,1498220608690071112,1498220608738,__set_points__,"{""points"": 34.39610389610391, ""period"": 1}"
1,1,2,1498220608716630776,1498220608765,__set_points__,"{""points"": 34.458152958153, ""period"": 1}"
1,1,3,1498220608740724179,1498220608789,__set_points__,"{""points"": 34.5584415584416, ""period"": 1}"
1,1,4,1498220608767220971,1498220608815,__set_points__,"{""points"": 34.341414141414184, ""period"": 1}"
1,1,1,1498220608834381384,1498220608883,_at_barrier,_timer_1_t_157_1
1,1,2,1498220608835798757,1498220608884,_at_barrier,_timer_1_t_157_1
1,1,4,1498220608838774333,1498220608885,_at_barrier,_timer_1_t_157_1
1,1,3,1498220608840079641,1498220608885,_at_barrier,_timer_1_t_157_1
1,1,2,1498220608841148448,1498220608889,__set_points__,"{""points"": 34.550505050505095, ""period"": 1}"
1,1,3,1498220608867443590,1498220608915,__set_points__,"{""points"": 34.650793650793695, ""period"": 1}"
1,1,4,1498220608890677647,1498220608939,__set_points__,"{""points"": 34.43376623376628, ""period"": 1}"
1,1,1,1498220608914186026,1498220608962,__set_points__,"{""points"": 34.505772005772016, ""period"": 1}"
1,1,2,1498220608984693931,1498220609033,_at_barrier,_timer_1_t_158_1
1,1,3,1498220608986298162,1498220609035,_at_barrier,_timer_1_t_158_1
1,1,4,1498220608987450636,1498220609035,_at_barrier,_timer_1_t_158_1
1,1,1,1498220608989675980,1498220609036,_at_barrier,_timer_1_t_158_1
1,1,4,1498220608992455046,1498220609040,__set_points__,"{""points"": 34.50880230880235, ""period"": 1}"
1,1,1,1498220609019218641,1498220609067,__set_points__,"{""points"": 34.61544011544012, ""period"": 1}"
1,1,2,1498220609063169795,1498220609112,__set_points__,"{""points"": 34.62554112554117, ""period"": 1}"
1,1,3,1498220609089969664,1498220609138,__set_points__,"{""points"": 34.72582972582977, ""period"": 1}"
1,1,1,1498220609143449488,1498220609191,updateAction,"{""action"": 7.198118428334255}"
1,1,1,1498220609143691474,1498220609191,updateAction,"{""action"": 7.198118428334255}"
1,1,1,1498220609143832119,1498220609191,updateAction,"{""action"": 7}"
1,1,1,1498220609143977427,1498220609191,updateAction,"{""action"": 7}"
1,1,4,1498220609154869892,1498220609203,_at_barrier,_timer_1_t_159_1
1,1,2,1498220609159444964,1498220609207,_at_barrier,_timer_1_t_159_1
1,1,3,1498220609161042718,1498220609208,_at_barrier,_timer_1_t_159_1
1,1,1,1498220609163374798,1498220609210,_at_barrier,_timer_1_t_159_1
1,1,4,1498220609165791777,1498220609214,__set_points__,"{""points"": 34.583838383838426, ""period"": 1}"
1,1,1,1498220609190639028,1498220609239,__set_points__,"{""points"": 34.72510822510823, ""period"": 1}"
1,1,1,1498220609193424167,1498220609241,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 1.9, ""alpha"": 20, ""payoff"": 90.4}, {""constant"": 60, ""subjectid"": 2, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 70}, {""constant"": 60, ""subjectid"": 3, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 70}, {""constant"": 60, ""subjectid"": 4, ""beta"": 4, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 70}]}"
1,1,1,1498220609193692513,1498220609242,actions,"{""actions"": [1.9, 7, 7, 7]}"
1,1,1,1498220609193790095,1498220609242,targets,"{""targets"": [7, 7, 7, 7]}"
1,1,2,1498220609222177766,1498220609270,__set_points__,"{""points"": 34.70057720057724, ""period"": 1}"
1,1,3,1498220609246247062,1498220609295,__set_points__,"{""points"": 34.80086580086584, ""period"": 1}"
1,1,4,1498220609308554156,1498220609356,_at_barrier,_timer_1_t_160_1
1,1,2,1498220609309600998,1498220609358,_at_barrier,_timer_1_t_160_1
1,1,3,1498220609310531055,1498220609358,_at_barrier,_timer_1_t_160_1
1,1,1,1498220609313069846,1498220609360,_at_barrier,_timer_1_t_160_1
1,1,2,1498220609315113228,1498220609363,__set_points__,"{""points"": 34.77561327561332, ""period"": 1}"
1,1,3,1498220609339108203,1498220609387,__set_points__,"{""points"": 34.87590187590192, ""period"": 1}"
1,1,4,1498220609371899439,1498220609419,__set_points__,"{""points"": 34.6588744588745, ""period"": 1}"
1,1,1,1498220609393822463,1498220609442,__set_points__,"{""points"": 34.85555555555556, ""period"": 1}"
1,1,2,1498220609458113107,1498220609506,_at_barrier,_timer_1_t_161_1
1,1,3,1498220609459484345,1498220609508,_at_barrier,_timer_1_t_161_1
1,1,1,1498220609461001587,1498220609509,_at_barrier,_timer_1_t_161_1
1,1,4,1498220609462380287,1498220609508,_at_barrier,_timer_1_t_161_1
1,1,1,1498220609464418567,1498220609513,__set_points__,"{""points"": 35.00678210678211, ""period"": 1}"
1,1,2,1498220609488231052,1498220609537,__set_points__,"{""points"": 34.87662337662342, ""period"": 1}"
1,1,3,1498220609513487365,1498220609561,__set_points__,"{""points"": 34.97691197691202, ""period"": 1}"
1,1,4,1498220609534648049,1498220609583,__set_points__,"{""points"": 34.759884559884604, ""period"": 1}"
1,1,1,1498220609615067117,1498220609663,_at_barrier,_timer_1_t_162_1
1,1,2,1498220609615939904,1498220609664,_at_barrier,_timer_1_t_162_1
1,1,4,1498220609616868844,1498220609665,_at_barrier,_timer_1_t_162_1
1,1,3,1498220609617597138,1498220609665,_at_barrier,_timer_1_t_162_1
1,1,4,1498220609619527761,1498220609668,__set_points__,"{""points"": 34.87676767676772, ""period"": 1}"
1,1,1,1498220609647766772,1498220609695,__set_points__,"{""points"": 35.173448773448776, ""period"": 1}"
1,1,2,1498220609672446712,1498220609720,__set_points__,"{""points"": 34.99350649350654, ""period"": 1}"
1,1,3,1498220609696067413,1498220609744,__set_points__,"{""points"": 35.09379509379514, ""period"": 1}"
1,1,4,1498220609762637908,1498220609811,_at_barrier,_timer_1_t_163_1
1,1,2,1498220609763767378,1498220609812,_at_barrier,_timer_1_t_163_1
1,1,3,1498220609764696626,1498220609812,_at_barrier,_timer_1_t_163_1
1,1,1,1498220609766085366,1498220609813,_at_barrier,_timer_1_t_163_1
1,1,1,1498220609767680114,1498220609816,__set_points__,"{""points"": 35.359595959595964, ""period"": 1}"
1,1,2,1498220609792809150,1498220609841,__set_points__,"{""points"": 35.13636363636368, ""period"": 1}"
1,1,3,1498220609822553310,1498220609871,__set_points__,"{""points"": 35.23665223665228, ""period"": 1}"
1,1,4,1498220609846969381,1498220609895,__set_points__,"{""points"": 35.019624819624866, ""period"": 1}"
